,Year,GTCBSA,PEHRUSLT,PEDIPGED,PECYC,PEAFEVER,PEAFNOW,Hours Usually Worked,PEERNLAB,Household Income,Household Members,HS or GED,Years of College,Ever in Military,Currently in Military,Union Member,City
93,23,24020,10.121951219512194,-0.4146341463414634,0.17073170731707318,1.1951219512195121,1.3414634146341464,0.8780487804878049,-0.7317073170731707,10.463414634146341,2.7560975609756095,0.2682926829268293,0.5853658536585366,0.1875,0.0,0.024390243902439025,"Glen Falls, NY"
94,23,24140,16.112244897959183,-0.42857142857142855,-0.5918367346938775,1.3061224489795917,1.4795918367346939,2.8469387755102042,-0.6326530612244898,10.03061224489796,3.5306122448979593,0.2755102040816326,0.1836734693877551,0.06493506493506493,0.0,0.0,"Goldsboro, NC"
95,23,24340,13.581749049429657,-0.46387832699619774,-0.0038022813688212928,1.361216730038023,1.5095057034220531,1.2623574144486691,-0.6615969581749049,11.67680608365019,3.2129277566539924,0.2585551330798479,0.5095057034220533,0.05687203791469194,0.0,0.0038022813688212928,"Grand Rapids-Wyoming, MI"
96,23,24540,18.31,-0.7,-0.21,0.91,0.98,0.26,-0.63,13.89,4.04,0.15,0.39,0.015625,0.0,0.02,"Greeley, CO"
97,23,24580,21.875,-0.575,0.2125,1.3625,1.4375,1.075,-0.5375,12.9125,2.925,0.2125,0.6125,0.046875,0.0,0.025,"Green Bay, WI"
98,23,24660,18.48780487804878,-0.47560975609756095,0.018292682926829267,1.4573170731707317,1.6158536585365855,1.0914634146341464,-0.6158536585365854,12.439024390243903,2.8292682926829267,0.25,0.5426829268292683,0.14184397163120568,0.0,0.0,"Greensboro-High Point, NC"
99,23,24780,18.6231884057971,-0.7101449275362319,0.10144927536231885,1.1884057971014492,1.2608695652173914,-0.2463768115942029,-0.6086956521739131,11.130434782608695,3.0,0.14492753623188406,0.5507246376811594,0.0392156862745098,0.0,0.0,"Greenville, NC"
100,23,24860,16.65680473372781,-0.5532544378698225,-0.1390532544378698,1.3461538461538463,1.514792899408284,0.665680473372781,-0.7041420118343196,12.085798816568047,2.9881656804733727,0.21301775147928995,0.3994082840236686,0.08455882352941177,0.007042253521126761,0.005917159763313609,"Greenville-Anderson-Mauldin, SC"
101,23,25180,13.548571428571428,-0.25142857142857145,-0.2057142857142857,1.217142857142857,1.4,0.05142857142857143,-0.7657142857142857,11.925714285714285,3.5942857142857143,0.35428571428571426,0.3485714285714286,0.1044776119402985,0.0,0.005714285714285714,"Hagerstown-Martinsburg, MD-WV"
102,23,25260,13.579710144927537,-0.6666666666666666,-0.15942028985507245,1.0869565217391304,1.2608695652173914,0.782608695652174,-0.7391304347826086,11.72463768115942,3.898550724637681,0.15942028985507245,0.34782608695652173,0.0,0.0,0.0,"Hanford-Corcoran, CA"
103,23,25420,14.151785714285714,-0.16964285714285715,-0.4642857142857143,1.4821428571428572,1.5982142857142858,0.15178571428571427,-0.6339285714285714,10.919642857142858,2.625,0.4107142857142857,0.23214285714285715,0.10416666666666667,0.0,0.008928571428571428,"Harrisburg-Carlisle, PA"
104,23,25540,17.478510028653297,-0.47564469914040114,-0.10028653295128939,1.4297994269340975,1.5787965616045845,-0.09742120343839542,-0.7478510028653295,12.939828080229226,3.0343839541547277,0.24641833810888253,0.44126074498567336,0.0657439446366782,0.0,0.022922636103151862,"Hartford-West Hartford-East Hartford, CT"
